"iso3c","year","BankAcc","BankBranches","StockOutTop10","PrivateCredit","MarketCap","NIM","MarketTurn","ZScore","StockVol"
"SWE",2013,NA,"21.5414",NA,129.255,NA,1.68072,NA,13.5774,18.4292
"SWE",2014,NA,"21.1045",NA,128.351,NA,1.44799,NA,12.7428,13.1857
"SWE",2015,NA,"19.3233",NA,125.353,NA,1.07878,NA,14.7155,15.8794
"SWE",2016,NA,"17.5441",NA,125.976,NA,1.05663,NA,14.8225,22.1506
"SWE",2017,NA,"16.1802",NA,128.164,NA,1.51977,NA,14.0794,17.229
"CHE",1980,NA,NA,NA,93.0798,36.163,NA,183.951,NA,NA
"CHE",1981,NA,NA,NA,96.5291,34.6592,NA,198.303,NA,NA
"CHE",1982,NA,NA,NA,105.323,34.1656,NA,NA,NA,NA
"CHE",1983,NA,NA,NA,116.113,36.5453,NA,311.623,NA,NA
"CHE",1984,NA,NA,NA,117.692,37.4681,NA,327.818,NA,NA
"CHE",1985,NA,NA,NA,121.558,56.8084,NA,350.531,NA,NA
"CHE",1986,NA,NA,NA,123.886,78.6043,NA,107.508,NA,NA
"CHE",1987,NA,NA,NA,129.057,73.8445,NA,298.725,NA,NA
"CHE",1988,NA,NA,NA,134.03,65.1906,NA,284.789,NA,NA
"CHE",1989,NA,NA,NA,139.045,72.9921,NA,280.526,NA,16.7073
"CHE",1990,NA,NA,NA,142.671,69.8458,NA,222.206,NA,19.0111
"CHE",1991,NA,NA,NA,145.81,65.842,NA,42.7584,NA,21.2622
"CHE",1992,NA,NA,NA,146.554,71.5833,NA,37.2094,NA,15.6814
"CHE",1993,NA,NA,NA,146.759,86.6146,NA,81.7298,NA,13.0749
"CHE",1994,NA,NA,NA,146.193,98.8316,NA,88.399,NA,14.3052
"CHE",1995,NA,NA,NA,149.951,106.907,NA,87.1236,NA,14.1849
"CHE",1996,NA,NA,NA,149.806,118.556,1.21424,106.097,11.386,12.0437
"CHE",1997,NA,NA,NA,148.564,160.04,1.20197,117.827,8.44205,14.5014
"CHE",1998,NA,NA,19.2883,147.511,214.523,0.930671,108.713,8.32175,21.1053
"CHE",1999,NA,NA,21.2421,150.783,231.937,0.929719,69.1911,9.66066,26.1372
"CHE",2000,NA,NA,33,146.561,256.473,1.28122,90.8776,12.6062,18.3004
"CHE",2001,NA,NA,26.6,141.655,237.397,1.21146,88.6816,11.0939,16.9268
"CHE",2002,NA,NA,20.9313,141.188,196.726,1.31651,82.7641,11.21,24.3028
"CHE",2003,NA,NA,20.1761,142.149,203.674,1.55859,62.4198,9.54599,29.5871
"CHE",2004,NA,"57.358",29.2284,143.099,204.916,1.02698,5.42945,11.4847,19.0238
"CHE",2005,NA,"56.7961",33.168,145.225,215.959,0.713217,6.41834,11.5619,11.4873
"CHE",2006,NA,"55.6206",33.4013,147.767,249.238,0.635469,7.56667,9.69796,11.1426
"CHE",2007,NA,"55.2788",25.0321,150.076,263.747,0.516357,99.4869,7.98973,13.5166
"CHE",2008,NA,"53.9507",32.509,150.992,208.388,0.495756,122.294,5.36918,21.3778
"CHE",2009,NA,"52.677",26.4058,154.96,178.664,0.492103,79.6525,10.5275,31.8687
"CHE",2010,NA,"51.7665",30.4223,155.749,200.384,0.612899,74.8303,11.8027,20.4285
"CHE",2011,NA,"50.2414",32.5062,157.863,181.544,0.628987,65.187,12.7866,16.27
"CHE",2012,NA,"48.8792",28.5613,162.997,169.919,0.700481,52.1514,11.7388,18.7172
"CHE",2013,NA,"47.444",NA,166.222,202.834,0.898491,50.0947,15.6917,13.4098
"CHE",2014,NA,"46.0252",NA,167.704,215.932,0.885498,47.9353,15.0306,12.7502
"CHE",2015,NA,"44.3477",NA,169.068,216.395,0.934574,64.9314,17.1074,16.4914
"CHE",2016,NA,"42.4574",NA,172.103,215.8,0.836891,57.8904,17.2185,19.4592
"CHE",2017,NA,"40.7675",NA,NA,228.218,1.22215,61.2021,12.589,13.7647
"SYR",1980,NA,NA,NA,5.36739,NA,NA,NA,NA,NA
"SYR",1981,NA,NA,NA,4.82913,NA,NA,NA,NA,NA
"SYR",1982,NA,NA,NA,5.70501,NA,NA,NA,NA,NA
"SYR",1983,NA,NA,NA,7.01553,NA,NA,NA,NA,NA
"SYR",1984,NA,NA,NA,8.15525,NA,NA,NA,NA,NA
"SYR",1985,NA,NA,NA,7.79978,NA,NA,NA,NA,NA
"SYR",1986,NA,NA,NA,7.11419,NA,NA,NA,NA,NA
"SYR",1987,NA,NA,NA,7.0743,NA,NA,NA,NA,NA
"SYR",1988,NA,NA,NA,5.61833,NA,NA,NA,NA,NA
"SYR",1989,NA,NA,NA,6.67085,NA,NA,NA,NA,NA
"SYR",1990,NA,NA,NA,6.95484,NA,NA,NA,NA,NA
"SYR",1991,NA,NA,NA,7.50915,NA,NA,NA,NA,NA
"SYR",1992,NA,NA,NA,8.50273,NA,NA,NA,NA,NA
"SYR",1993,NA,NA,NA,9.91859,NA,NA,NA,NA,NA
"SYR",1994,NA,NA,NA,8.85284,NA,NA,NA,NA,NA
"SYR",1995,NA,NA,NA,9.8782,NA,NA,NA,NA,NA
"SYR",1996,NA,NA,NA,9.50891,NA,0.955414,NA,0.092469,NA
"SYR",1997,NA,NA,NA,9.36815,NA,1.1065,NA,0.406863,NA
"SYR",1998,NA,NA,NA,9.19328,NA,0.736196,NA,0.179722,NA
"SYR",1999,NA,NA,NA,8.95915,NA,0.641026,NA,0.720307,NA
"SYR",2000,NA,NA,NA,7.94562,NA,0.541516,NA,0.621641,NA
"SYR",2001,NA,NA,NA,7.63844,NA,0.064082,NA,0.461075,NA
"SYR",2002,NA,NA,NA,6.95566,NA,NA,NA,NA,NA
"SYR",2003,NA,NA,NA,8.78342,NA,NA,NA,NA,NA
"SYR",2004,NA,"2.53079",NA,9.62819,NA,NA,NA,6.58918,NA
"SYR",2005,NA,"2.67508",NA,11.6946,NA,4.29975,NA,0.044808,NA
"SYR",2006,NA,"2.73993",NA,13.7351,NA,3.50471,NA,4.9562,NA
"SYR",2007,NA,"2.90558",NA,13.5598,NA,4.39632,NA,7.62931,NA
"SYR",2008,"196.288","3.11023",NA,14.8276,NA,4.15884,NA,5.1696,NA
"SYR",2009,"208.125","3.48452",NA,17.4609,NA,2.71709,NA,5.24414,NA
"SYR",2010,"205.835","3.85794",NA,19.6504,NA,2.42091,NA,5.49457,NA
"SYR",2011,"211.095","4.14413",NA,NA,NA,1.26116,NA,5.1736,NA
"SYR",2012,"211.935","4.33958",NA,NA,NA,2.06434,NA,5.08661,NA
"SYR",2013,"218.136","4.5198",NA,NA,NA,2.15783,NA,5.16932,NA
"SYR",2014,NA,NA,NA,NA,NA,1.38948,NA,5.55726,NA
"SYR",2015,NA,NA,NA,NA,NA,1.3498,NA,12.0174,NA
"SYR",2016,NA,NA,NA,NA,NA,1.53834,NA,10.5198,NA
"SYR",2017,NA,NA,NA,NA,NA,1.45914,NA,6.26715,NA
"STP",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STP",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STP",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STP",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STP",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STP",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STP",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STP",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STP",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STP",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STP",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STP",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STP",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STP",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STP",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STP",1995,NA,NA,NA,4.45817,NA,NA,NA,NA,NA
"STP",1996,NA,NA,NA,2.86599,NA,9.26503,NA,NA,NA
"STP",1997,NA,NA,NA,2.44732,NA,NA,NA,NA,NA
"STP",1998,NA,NA,NA,3.44127,NA,NA,NA,5.69036,NA
"STP",1999,NA,NA,NA,4.25034,NA,2.97007,NA,4.87606,NA
"STP",2000,NA,NA,NA,4.23019,NA,NA,NA,NA,NA
"STP",2001,NA,NA,NA,4.379,NA,NA,NA,NA,NA
"STP",2002,NA,NA,NA,4.97308,NA,NA,NA,NA,NA
"STP",2003,NA,NA,NA,7.35688,NA,NA,NA,NA,NA
"STP",2004,NA,"4.65232",NA,12.2001,NA,NA,NA,NA,NA
"STP",2005,NA,"6.85379",NA,17.6337,NA,NA,NA,4.12682,NA
"STP",2006,NA,"6.72963",NA,22.7073,NA,NA,NA,NA,NA
"STP",2007,"278.485","7.70662",NA,25.8663,NA,NA,NA,NA,NA
"STP",2008,"327.711","20.3607",NA,24.6075,NA,NA,NA,NA,NA
"STP",2009,"372.856","25.1448",NA,12.6605,NA,NA,NA,NA,NA
"STP",2010,"412.045","29.7025",NA,32.3442,NA,NA,NA,NA,NA
"STP",2011,"462.949","29.9721",NA,35.7167,NA,NA,NA,NA,NA
"STP",2012,"732.5","33.1571",NA,34.6143,NA,NA,NA,4.69634,NA
"STP",2013,"752.606","33.3146",NA,31.34,NA,2.86543,NA,5.44129,NA
"STP",2014,"702.336","31.5627",NA,26.8662,NA,15.9059,NA,3.07126,NA
"STP",2015,"896.67","30.745",NA,25.492,NA,6.4,NA,2.63327,NA
"STP",2016,"761.009","25.5313",NA,24.3669,NA,8.00183,NA,3.18488,NA
"STP",2017,"785.768","24.83",NA,23.0739,NA,9.13988,NA,3.15575,NA
"TWN",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TWN",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TWN",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TWN",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TWN",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TWN",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TWN",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TWN",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TWN",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TWN",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TWN",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TWN",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TWN",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TWN",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TWN",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TWN",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TWN",1996,NA,NA,NA,NA,NA,2.20789,NA,20.2632,NA
"TWN",1997,NA,NA,NA,NA,NA,2.22192,NA,19.8168,NA
"TWN",1998,NA,NA,78.216,NA,NA,2.09902,NA,17.0541,NA
"TWN",1999,NA,NA,69.1057,NA,NA,2.21477,NA,16.6509,NA
"TWN",2000,NA,NA,67.5,NA,NA,2.15,NA,16.1994,NA
"TWN",2001,NA,NA,72.1,NA,NA,1.92162,NA,15.5816,NA
"TWN",2002,NA,NA,75.9369,NA,NA,2.19393,NA,16.7033,NA
"TWN",2003,NA,NA,78.6597,NA,NA,2.26204,NA,17.6822,NA
"TWN",2004,NA,NA,75.2579,NA,NA,2.3742,NA,17.4573,NA
"TWN",2005,NA,NA,73.4926,NA,NA,1.84881,NA,16.7783,NA
"TWN",2006,NA,NA,75.8265,NA,NA,0.949643,NA,4.10725,NA
"TWN",2007,NA,NA,78.9954,NA,NA,NA,NA,NA,NA
"TWN",2008,NA,NA,72.609,NA,NA,NA,NA,NA,NA
"TWN",2009,NA,NA,78.8321,NA,NA,NA,NA,NA,NA
"TWN",2010,NA,NA,NA,NA,NA,NA,NA,1.43011,NA
"TWN",2011,NA,NA,NA,NA,NA,2.69849,NA,16.7123,NA
"TWN",2012,NA,NA,70.3331,NA,NA,2.11025,NA,15.2228,NA
"TWN",2013,NA,NA,75.1469,NA,NA,1.12895,NA,15.3811,NA
"TWN",2014,NA,NA,76.0628,NA,NA,1.18657,NA,16.0328,NA
"TWN",2015,NA,NA,73.5912,NA,NA,1.09963,NA,16.0769,NA
"TWN",2016,NA,NA,73.7069,NA,NA,1.166,NA,16.8075,NA
"TWN",2017,NA,NA,78.1872,NA,NA,1.25146,NA,16.6636,NA
"TJK",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJK",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJK",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJK",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJK",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJK",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJK",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJK",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJK",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJK",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJK",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJK",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJK",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJK",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJK",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJK",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJK",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJK",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJK",1998,NA,NA,NA,11.2899,NA,NA,NA,NA,NA
"TJK",1999,NA,NA,NA,10.5617,NA,NA,NA,NA,NA
"TJK",2000,NA,NA,NA,10.0072,NA,NA,NA,NA,NA
"TJK",2001,NA,NA,NA,12.0698,NA,NA,NA,NA,NA
"TJK",2002,NA,NA,NA,12.1433,NA,NA,NA,NA,NA
"TJK",2003,NA,NA,NA,10.4899,NA,NA,NA,11.2003,NA
"TJK",2004,"170.421","4.89977",NA,11.8006,NA,14.3764,NA,19.281,NA
"TJK",2005,"195.005","5.02233",NA,14.3269,NA,12.671,NA,15.102,NA
"TJK",2006,"319.826","5.04083",NA,13.5517,NA,9.75364,NA,10.8744,NA
"TJK",2007,"236.248","5.06957",NA,18.5168,NA,8.86125,NA,9.70071,NA
"TJK",2008,"234.478","5.31804",NA,17.5301,NA,7.62468,NA,14.3676,NA
"TJK",2009,"324.514","5.23601",NA,11.8834,NA,8.84024,NA,12.2549,NA
"TJK",2010,"365.115","5.43718",NA,11.097,NA,7.56052,NA,11.4744,NA
"TJK",2011,"408.999","5.74303",NA,12.2665,NA,4.05147,NA,10.322,NA
"TJK",2012,"549.199","6.1986",NA,12.005,NA,5.24653,NA,10.4925,NA
"TJK",2013,"698.438","6.47678",NA,13.7512,NA,5.59242,NA,11.6424,NA
"TJK",2014,NA,NA,NA,17.4271,NA,5.65622,NA,13.2019,NA
"TJK",2015,NA,NA,NA,19.8968,NA,18.8452,NA,13.0644,NA
"TJK",2016,NA,NA,NA,18.3176,NA,6.19673,NA,14.2708,NA
"TJK",2017,NA,NA,NA,NA,NA,16.3718,NA,23.3767,NA
"TZA",1980,NA,NA,NA,1.86285,NA,NA,NA,NA,NA
"TZA",1981,NA,NA,NA,1.64444,NA,NA,NA,NA,NA
"TZA",1982,NA,NA,NA,1.68085,NA,NA,NA,NA,NA
"TZA",1983,NA,NA,NA,1.77811,NA,NA,NA,NA,NA
"TZA",1984,NA,NA,NA,1.44969,NA,NA,NA,NA,NA
"TZA",1985,NA,NA,NA,1.21085,NA,NA,NA,NA,NA
"TZA",1986,NA,NA,NA,1.34039,NA,NA,NA,NA,NA
"TZA",1987,NA,NA,NA,1.56853,NA,NA,NA,NA,NA
"TZA",1988,NA,NA,NA,1.6728,NA,NA,NA,NA,NA
"TZA",1989,NA,NA,NA,8.82228,NA,NA,NA,NA,NA
"TZA",1990,NA,NA,NA,15.3842,NA,NA,NA,NA,NA
"TZA",1991,NA,NA,NA,15.5345,NA,NA,NA,NA,NA
"TZA",1992,NA,NA,NA,13.5957,NA,NA,NA,NA,NA
"TZA",1993,NA,NA,NA,12.6295,NA,NA,NA,NA,NA
"TZA",1994,NA,NA,NA,11.7847,NA,NA,NA,NA,NA
"TZA",1995,NA,NA,NA,9.03852,NA,NA,NA,NA,NA
"TZA",1996,NA,NA,NA,5.41161,NA,NA,NA,NA,NA
"TZA",1997,NA,NA,NA,3.69114,NA,NA,NA,19.6433,NA
"TZA",1998,NA,NA,NA,3.30259,NA,NA,NA,NA,NA
"TZA",1999,NA,NA,NA,3.17533,1.32639,10.0964,0.023725,18.329,NA
"TZA",2000,NA,NA,NA,3.23887,1.47604,9.59022,2.43118,13.8189,NA
"TZA",2001,NA,NA,NA,3.5363,2.26053,7.4592,2.32235,12.8104,NA
"TZA",2002,NA,NA,NA,4.22692,4.92493,6.85488,3.5703,11.883,NA
"TZA",2003,NA,NA,NA,5.15976,5.63048,6.38266,3.00977,9.065,NA
"TZA",2004,NA,"1.19522",NA,6.12445,5.02089,9.35116,2.59456,9.37955,NA
"TZA",2005,NA,"1.1775",NA,7.0689,4.33082,8.09496,2.35127,9.13349,NA
"TZA",2006,"150.941","1.15706",NA,7.94116,3.73782,8.61629,2.21422,9.93863,NA
"TZA",2007,"162.68","1.31359",NA,9.70602,NA,9.15011,NA,11.5921,NA
"TZA",2008,"176.313","1.76626",NA,10.5769,NA,7.46497,NA,10.5487,5.23082
"TZA",2009,"154.638","1.86958",NA,10.9477,NA,6.28279,NA,10.6089,12.3929
"TZA",2010,"188.962","1.98512",NA,10.7542,NA,5.76751,NA,10.2809,2.39438
"TZA",2011,"208.995","2.05108",NA,11.1617,4.01589,7.1801,2.57031,9.45787,4.71085
"TZA",2012,"217.17","2.18988",NA,11.9255,4.34113,7.03478,1.5936,10.0805,7.57177
"TZA",2013,"218.215","2.44095",NA,12.0324,NA,7.52547,NA,11.6929,8.14718
"TZA",2014,"236.701","2.43497",NA,12.7038,NA,8.49418,NA,12.2557,13.1462
"TZA",2015,"262.968","2.4585",NA,13.6414,NA,6.62018,NA,11.9836,22.2087
"TZA",2016,NA,NA,NA,13.715,NA,10.0527,NA,13.0521,21.8165
"TZA",2017,NA,NA,NA,13.1966,NA,9.41928,NA,12.7605,27.8664
"THA",1980,NA,NA,NA,38.6634,NA,NA,NA,NA,NA
"THA",1981,NA,NA,NA,38.1314,NA,NA,NA,NA,NA
"THA",1982,NA,NA,NA,39.9391,NA,NA,NA,NA,NA
"THA",1983,NA,NA,NA,45.5772,NA,NA,NA,NA,NA
"THA",1984,NA,NA,NA,51.2732,NA,NA,NA,NA,NA
"THA",1985,NA,NA,NA,54.2674,NA,NA,NA,NA,NA
"THA",1986,NA,NA,NA,53.844,NA,NA,NA,NA,NA
"THA",1987,NA,NA,NA,52.6309,NA,NA,NA,NA,NA
"THA",1988,NA,NA,NA,55.0853,NA,NA,NA,NA,30.45
"THA",1989,NA,NA,NA,61.1979,31.2933,NA,56.2666,NA,20.6937
"THA",1990,NA,NA,NA,69.7768,25.7675,NA,71.5595,NA,25.5698
"THA",1991,NA,NA,NA,78.8324,29.8219,NA,66.2252,NA,40.2995
"THA",1992,NA,NA,NA,86.1563,43.115,NA,148.681,NA,29.2371
"THA",1993,NA,NA,NA,96.9665,71.7709,NA,94.159,NA,23.5742
"THA",1994,NA,NA,NA,111.397,88.1987,NA,62.6364,NA,25.5773
"THA",1995,NA,NA,NA,124.825,79.8347,NA,43.5937,NA,23.4948
"THA",1996,NA,NA,NA,136.646,64.6447,3.9116,5.64019,5.12769,19.3252
"THA",1997,NA,NA,NA,154.854,34.304,2.58031,34.2697,3.09047,26.8629
"THA",1998,NA,NA,64.3052,163.211,22.9589,1.36239,86.8647,0.130764,41.0867
"THA",1999,NA,NA,69.462,138.734,37.2135,1.05978,79.1445,0.217018,43.096
"THA",2000,NA,NA,79.4,113.214,33.0289,1.77366,46.3065,2.96055,35.4947
"THA",2001,NA,NA,76.9,97.1513,26.0885,2.01178,98.9395,3.80802,28.7087
"THA",2002,NA,NA,77.5672,91.7713,30.8451,2.16612,99.6504,3.35848,24.7444
"THA",2003,NA,NA,78.4172,91.6361,54.5594,2.45342,125.837,4.42631,20.2926
"THA",2004,NA,"7.75408",74.7366,90.9716,69.4458,2.82661,97.3917,5.01899,23.0613
"THA",2005,NA,"8.26885",71.2183,91.1559,63.7568,3.03352,74.4139,5.45658,20.6696
"THA",2006,"959.967","9.07464",69.5794,87.7991,61.8282,3.54267,70.7535,5.07288,15.8784
"THA",2007,"1009.31","9.69351",61.1505,84.1347,66.5316,3.56241,64.4513,5.11367,23.4176
"THA",2008,"1023.58","10.3132",50.4363,87.0739,54.6107,3.49517,66.6499,5.59094,24.8275
"THA",2009,"1036.22","10.794",52.3603,89.7908,49.2713,3.2381,91.2243,5.95847,32.3604
"THA",2010,"1071.52","11.0041",61.8834,86.1793,69.0247,3.24379,94.4719,6.27151,25.513
"THA",2011,"1127.87","11.3371",61.2286,94.9996,76.0216,2.88499,76.3637,6.4231,19.4043
"THA",2012,"1118.81","11.6869",68.0191,101.72,82.3447,2.93414,72.9612,6.48865,20.1547
"THA",2013,"1150.47","12.0951",68.0301,107.95,89.2095,2.79966,93.3154,6.85337,16.8492
"THA",2014,"1172.35","12.5246",75.5529,112.397,94.774,2.94973,80.4658,6.97977,18.9528
"THA",2015,"1189.91","12.5407",69.4159,113.315,94.3819,2.71669,71.6347,7.17165,13.3003
"THA",2016,"1213.9","12.3722",68.6525,112.814,93.6177,2.93808,84.1889,7.44304,14.4098
"THA",2017,"1270.48","11.8849",73.1536,NA,109.542,3.49461,68.0806,7.88848,12.1071
"TLS",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLS",2002,NA,NA,NA,1.18973,NA,NA,NA,NA,NA
"TLS",2003,NA,NA,NA,2.95614,NA,NA,NA,NA,NA
"TLS",2004,NA,NA,NA,5.28987,NA,NA,NA,NA,NA
"TLS",2005,NA,NA,NA,5.34575,NA,NA,NA,NA,NA
"TLS",2006,NA,NA,NA,4.07866,NA,NA,NA,NA,NA
"TLS",2007,NA,NA,NA,3.76217,NA,NA,NA,NA,NA
"TLS",2008,NA,NA,NA,2.37908,NA,NA,NA,NA,NA
"TLS",2009,NA,NA,NA,3.18634,NA,NA,NA,NA,NA
"TLS",2010,NA,NA,NA,2.66914,NA,NA,NA,NA,NA
"TLS",2011,NA,NA,NA,2.12857,NA,NA,NA,NA,NA
"TLS",2012,NA,NA,NA,2.11346,NA,NA,NA,NA,NA
"TLS",2013,NA,NA,NA,2.98929,NA,NA,NA,NA,NA
"TLS",2014,NA,NA,NA,4.4962,NA,NA,NA,NA,NA
"TLS",2015,NA,NA,NA,6.38144,NA,NA,NA,NA,NA
"TLS",2016,NA,NA,NA,8.11419,NA,NA,NA,NA,NA
"TLS",2017,NA,NA,NA,8.24921,NA,NA,NA,NA,NA
"TGO",1980,NA,NA,NA,19.3119,NA,NA,NA,NA,NA
"TGO",1981,NA,NA,NA,20.0595,NA,NA,NA,NA,NA
"TGO",1982,NA,NA,NA,19.9206,NA,NA,NA,NA,NA
"TGO",1983,NA,NA,NA,19.0348,NA,NA,NA,NA,NA
"TGO",1984,NA,NA,NA,17.9612,NA,NA,NA,NA,NA
"TGO",1985,NA,NA,NA,16.5389,NA,NA,NA,NA,NA
"TGO",1986,NA,NA,NA,17.4939,NA,NA,NA,NA,NA
"TGO",1987,NA,NA,NA,19.99,NA,NA,NA,NA,NA
"TGO",1988,NA,NA,NA,19.0891,NA,NA,NA,NA,NA
"TGO",1989,NA,NA,NA,18.1365,NA,NA,NA,NA,NA
"TGO",1990,NA,NA,NA,17.9803,NA,NA,NA,NA,NA
"TGO",1991,NA,NA,NA,18.5738,NA,NA,NA,NA,NA
"TGO",1992,NA,NA,NA,19.6683,NA,NA,NA,NA,NA
"TGO",1993,NA,NA,NA,22.9191,NA,NA,NA,NA,NA
"TGO",1994,NA,NA,NA,16.5081,NA,NA,NA,NA,NA
"TGO",1995,NA,NA,NA,14.1035,NA,NA,NA,NA,NA
"TGO",1996,NA,NA,NA,14.5697,NA,6.05243,NA,4.0247,NA
"TGO",1997,NA,NA,NA,14.0261,NA,4.85745,NA,4.31882,NA
"TGO",1998,NA,NA,NA,15.5675,NA,6.30771,NA,4.2292,NA
"TGO",1999,NA,NA,NA,14.2892,NA,4.91304,NA,3.61112,NA
"TGO",2000,NA,NA,NA,14.0001,NA,4.71836,NA,3.43626,NA
"TGO",2001,NA,NA,NA,13.496,NA,9.75583,NA,4.06997,NA
"TGO",2002,NA,NA,NA,11.3715,NA,7.54796,NA,3.42608,NA
"TGO",2003,NA,NA,NA,12.0984,NA,6.53344,NA,3.51111,NA
"TGO",2004,"80.2458","1.1674",NA,14.3056,NA,2.14753,NA,10.1016,NA
"TGO",2005,"57.4325","1.19559",NA,15.6443,NA,2.16147,NA,5.80597,NA
"TGO",2006,"63.0075","1.58216",NA,16.0634,NA,3.53903,NA,5.7322,NA
"TGO",2007,"71.7779","2.87631",NA,17.5519,NA,3.64727,NA,5.07206,NA
"TGO",2008,"209.706","3.78799",NA,17.0264,NA,3.99013,NA,5.73371,NA
"TGO",2009,"193.883","3.96032",NA,16.8525,NA,4.71734,NA,4.67741,NA
"TGO",2010,"156.125","4.14696",NA,19.0172,NA,3.86314,NA,4.84753,NA
"TGO",2011,"154.601","4.37429",NA,23.6211,NA,3.72141,NA,4.91543,NA
"TGO",2012,"154.373","4.40732",NA,28.0577,NA,3.78806,NA,4.21252,NA
"TGO",2013,"165.383","4.50741",NA,30.5572,NA,3.82279,NA,4.55729,NA
"TGO",2014,"244.7","4.83592",NA,32.274,NA,2.49012,NA,3.46962,NA
"TGO",2015,"232.395","5.20991",NA,33.4415,NA,3.32446,NA,2.20389,NA
"TGO",2016,"216.571","5.58195",NA,37.6264,NA,2.023,NA,4.73666,NA
"TGO",2017,"227.804","5.51008",NA,39.6311,NA,2.03816,NA,3.33342,NA
