"iso3c","year","Top10share","Top1share"
"MLT",1992,NA,NA
"MLT",1993,NA,NA
"MLT",1994,NA,NA
"MLT",1995,NA,NA
"MLT",1996,NA,NA
"MLT",1997,NA,NA
"MLT",1998,NA,NA
"MLT",1999,NA,NA
"MLT",2000,NA,NA
"MLT",2001,NA,NA
"MLT",2002,NA,NA
"MLT",2003,NA,NA
"MLT",2004,NA,NA
"MLT",2005,NA,NA
"MLT",2006,NA,NA
"MLT",2007,0.24959999,0.055399999
"MLT",2008,0.2687,0.069300003
"MLT",2009,0.26840001,0.069499999
"MLT",2010,0.28259999,0.076899998
"MLT",2011,0.27500001,0.076300003
"MLT",2012,0.28439999,0.084299996
"MLT",2013,0.30950001,0.111
"MLT",2014,0.31420001,0.1111
"MLT",2015,0.31760001,0.1169
"MLT",2016,0.32229999,0.1165
"MLT",2017,NA,NA
"MNE",1960,NA,NA
"MNE",1961,NA,NA
"MNE",1962,NA,NA
"MNE",1963,NA,NA
"MNE",1964,NA,NA
"MNE",1965,NA,NA
"MNE",1966,NA,NA
"MNE",1967,NA,NA
"MNE",1968,NA,NA
"MNE",1969,NA,NA
"MNE",1970,NA,NA
"MNE",1971,NA,NA
"MNE",1972,NA,NA
"MNE",1973,NA,NA
"MNE",1974,NA,NA
"MNE",1975,NA,NA
"MNE",1976,NA,NA
"MNE",1977,NA,NA
"MNE",1978,NA,NA
"MNE",1979,NA,NA
"MNE",1980,NA,NA
"MNE",1981,NA,NA
"MNE",1982,NA,NA
"MNE",1983,0.23899999,0.048999999
"MNE",1984,0.2463,0.052299999
"MNE",1985,0.2413,0.049600001
"MNE",1986,0.2394,0.0473
"MNE",1987,0.2458,0.050999999
"MNE",1988,0.2386,0.0471
"MNE",1989,0.23649999,0.046599999
"MNE",1990,0.23450001,0.0462
"MNE",1991,NA,NA
"MNE",1992,NA,NA
"MNE",1993,NA,NA
"MNE",1994,NA,NA
"MNE",1995,NA,NA
"MNE",1996,NA,NA
"MNE",1997,NA,NA
"MNE",1998,NA,NA
"MNE",1999,NA,NA
"MNE",2000,NA,NA
"MNE",2001,NA,NA
"MNE",2002,NA,NA
"MNE",2003,NA,NA
"MNE",2004,NA,NA
"MNE",2005,0.28279999,0.0623
"MNE",2006,0.27810001,0.062399998
"MNE",2007,0.2832,0.0634
"MNE",2008,0.28470001,0.061500002
"MNE",2009,0.28119999,0.061900001
"MNE",2010,0.2696,0.0634
"MNE",2011,0.2825,0.0612
"MNE",2012,0.2807,0.060400002
"MNE",2013,0.28130001,0.061000001
"MNE",2014,0.2872,0.0638
"MNE",2015,NA,NA
"MNE",2016,NA,NA
"MNE",2017,NA,NA
"MOZ",1960,NA,NA
"MOZ",1961,NA,NA
"MOZ",1962,NA,NA
"MOZ",1963,NA,NA
"MOZ",1964,NA,NA
"MOZ",1965,NA,NA
"MOZ",1966,NA,NA
"MOZ",1967,NA,NA
"MOZ",1968,NA,NA
"MOZ",1969,NA,NA
"MOZ",1970,NA,NA
"MOZ",1971,NA,NA
"MOZ",1972,NA,NA
"MOZ",1973,NA,NA
"MOZ",1974,NA,NA
"MOZ",1975,NA,NA
"MOZ",1976,NA,NA
"MOZ",1977,NA,NA
"MOZ",1978,NA,NA
"MOZ",1979,NA,NA
"MOZ",1980,NA,NA
"MOZ",1981,NA,NA
"MOZ",1982,NA,NA
"MOZ",1983,NA,NA
"MOZ",1984,NA,NA
"MOZ",1985,NA,NA
"MOZ",1986,NA,NA
"MOZ",1987,NA,NA
"MOZ",1988,NA,NA
"MOZ",1989,NA,NA
"MOZ",1990,0.6160555955,0.2394070539
"MOZ",1991,0.6160555955,0.2394070539
"MOZ",1992,0.6160555955,0.2394070539
"MOZ",1993,0.6160555955,0.2394070539
"MOZ",1994,0.6160555955,0.2394070539
"MOZ",1995,0.6160555955,0.2394070539
"MOZ",1996,0.6160555955,0.2394070539
"MOZ",1997,0.6102753854,0.2417151998
"MOZ",1998,0.6044951594,0.2440233463
"MOZ",1999,0.5987149334,0.2463314856
"MOZ",2000,0.5929347181,0.2486396336
"MOZ",2001,0.5871545074,0.2509477639
"MOZ",2002,0.5813742807,0.2532559192
"MOZ",2003,0.575094269,0.2482185712
"MOZ",2004,0.568814269,0.2431812331
"MOZ",2005,0.5625342587,0.2381438976
"MOZ",2006,0.5562542491,0.233106561
"MOZ",2007,0.5499742383,0.2280692232
"MOZ",2008,0.5518760603,0.2328535166
"MOZ",2009,0.5669473885,0.2455699248
"MOZ",2010,0.5820187075,0.2582863221
"MOZ",2011,0.5970899987,0.2710027175
"MOZ",2012,0.6121613218,0.2837191264
"MOZ",2013,0.6272326475,0.2964355359
"MOZ",2014,0.6423039506,0.3091519228
"MOZ",2015,0.6423039506,0.3091519228
"MOZ",2016,0.6423039506,0.3091519228
"MOZ",2017,0.6423039506,0.3091519228
"MRT",1960,NA,NA
"MRT",1961,NA,NA
"MRT",1962,NA,NA
"MRT",1963,NA,NA
"MRT",1964,NA,NA
"MRT",1965,NA,NA
"MRT",1966,NA,NA
"MRT",1967,NA,NA
"MRT",1968,NA,NA
"MRT",1969,NA,NA
"MRT",1970,NA,NA
"MRT",1971,NA,NA
"MRT",1972,NA,NA
"MRT",1973,NA,NA
"MRT",1974,NA,NA
"MRT",1975,NA,NA
"MRT",1976,NA,NA
"MRT",1977,NA,NA
"MRT",1978,NA,NA
"MRT",1979,NA,NA
"MRT",1980,NA,NA
"MRT",1981,NA,NA
"MRT",1982,NA,NA
"MRT",1983,NA,NA
"MRT",1984,NA,NA
"MRT",1985,NA,NA
"MRT",1986,NA,NA
"MRT",1987,0.4804913834,0.1397990663
"MRT",1988,0.5037561067,0.169662739
"MRT",1989,0.5270208124,0.1995264109
"MRT",1990,0.5502855381,0.2293900991
"MRT",1991,0.5735502401,0.2592537748
"MRT",1992,0.5968149637,0.2891174534
"MRT",1993,0.6200796892,0.3189811348
"MRT",1994,0.5322012899,0.2214426619
"MRT",1995,0.4443228927,0.123904207
"MRT",1996,0.4456610874,0.1211353251
"MRT",1997,0.4469992908,0.118366448
"MRT",1998,0.4483374925,0.1155975731
"MRT",1999,0.4496756868,0.1128286926
"MRT",2000,0.4510138869,0.1100598178
"MRT",2001,0.4631657105,0.1239012524
"MRT",2002,0.4753175445,0.1377426956
"MRT",2003,0.4874693763,0.1515841291
"MRT",2004,0.499621205,0.1654255632
"MRT",2005,0.4771567333,0.1494027498
"MRT",2006,0.4546922449,0.1333799236
"MRT",2007,0.4322277669,0.1173571002
"MRT",2008,0.4097633092,0.1013342804
"MRT",2009,0.4079269351,0.1021038344
"MRT",2010,0.4060905505,0.1028733946
"MRT",2011,0.4042541791,0.1036429495
"MRT",2012,0.402417805,0.1044125091
"MRT",2013,0.4005814338,0.1051820641
"MRT",2014,0.3987450505,0.1059516257
"MRT",2015,0.3987450505,0.1059516257
"MRT",2016,0.3987450505,0.1059516257
"MRT",2017,0.3987450505,0.1059516257
"MUS",1960,NA,0.1123
"MUS",1961,NA,0.1117
"MUS",1962,NA,0.094899997
"MUS",1963,NA,0.1261
"MUS",1964,NA,0.1105
"MUS",1965,NA,0.1044
"MUS",1966,NA,0.1035
"MUS",1967,NA,0.1091
"MUS",1968,NA,0.0977
"MUS",1969,NA,0.1087
"MUS",1970,NA,0.115
"MUS",1971,NA,0.1044
"MUS",1972,NA,0.097000003
"MUS",1973,NA,NA
"MUS",1974,NA,NA
"MUS",1975,NA,0.1012
"MUS",1976,NA,0.082900003
"MUS",1977,NA,0.0748
"MUS",1978,NA,0.067699999
"MUS",1979,NA,0.068400003
"MUS",1980,0.2155,0.067199998
"MUS",1981,0.2172,0.0625
"MUS",1982,0.2095,0.057999998
"MUS",1983,0.20100001,0.0539
"MUS",1984,NA,0.049899999
"MUS",1985,NA,0.049699999
"MUS",1986,NA,0.0495
"MUS",1987,0.1644,0.049199998
"MUS",1988,0.15719999,0.042300001
"MUS",1989,0.15350001,0.047600001
"MUS",1990,0.4508900074,0.1353596774
"MUS",1991,0.4508900074,0.1353596774
"MUS",1992,0.4508900074,0.1353596774
"MUS",1993,0.4508900074,0.1353596774
"MUS",1994,0.4508900074,0.1353596774
"MUS",1995,0.4508900074,0.1353596774
"MUS",1996,0.4508900074,0.1353596774
"MUS",1997,0.4508900074,0.1353596774
"MUS",1998,0.4508900074,0.1353596774
"MUS",1999,0.4508900074,0.1353596774
"MUS",2000,0.4508900074,0.1353596774
"MUS",2001,0.4508900074,0.1353596774
"MUS",2002,0.4508900074,0.1353596774
"MUS",2003,0.4508900074,0.1353596774
"MUS",2004,0.4508900074,0.1353596774
"MUS",2005,0.4508900074,0.1353596774
"MUS",2006,0.4508900074,0.1353596774
"MUS",2007,0.4516613227,0.1358165466
"MUS",2008,0.4524326427,0.1362734149
"MUS",2009,0.453203978,0.1367302965
"MUS",2010,0.4539752883,0.1371871644
"MUS",2011,0.4547466052,0.1376440351
"MUS",2012,0.4555179256,0.1381009037
"MUS",2013,0.4555179256,0.1381009037
"MUS",2014,0.4555179256,0.1381009037
"MUS",2015,0.4555179256,0.1381009037
"MUS",2016,0.4555179256,0.1381009037
"MUS",2017,0.4555179256,0.1381009037
"MWI",1960,NA,NA
"MWI",1961,NA,NA
"MWI",1962,NA,NA
"MWI",1963,NA,NA
"MWI",1964,NA,NA
"MWI",1965,NA,NA
"MWI",1966,NA,NA
"MWI",1967,NA,NA
"MWI",1968,NA,NA
"MWI",1969,NA,NA
"MWI",1970,NA,NA
"MWI",1971,NA,NA
"MWI",1972,NA,NA
"MWI",1973,NA,NA
"MWI",1974,NA,NA
"MWI",1975,NA,NA
"MWI",1976,NA,NA
"MWI",1977,NA,NA
"MWI",1978,NA,NA
"MWI",1979,NA,NA
"MWI",1980,NA,NA
"MWI",1981,NA,NA
"MWI",1982,NA,NA
"MWI",1983,NA,NA
"MWI",1984,NA,NA
"MWI",1985,NA,NA
"MWI",1986,NA,NA
"MWI",1987,NA,NA
"MWI",1988,NA,NA
"MWI",1989,NA,NA
"MWI",1990,0.7987439004,0.6375513631
"MWI",1991,0.7987439004,0.6375513631
"MWI",1992,0.7987439004,0.6375513631
"MWI",1993,0.7987439004,0.6375513631
"MWI",1994,0.7987439004,0.6375513631
"MWI",1995,0.7987439004,0.6375513631
"MWI",1996,0.7987439004,0.6375513631
"MWI",1997,0.7987439004,0.6375513631
"MWI",1998,0.7570207878,0.573463297
"MWI",1999,0.715297665,0.5093751955
"MWI",2000,0.6735745475,0.4452871161
"MWI",2001,0.6318514352,0.3811990242
"MWI",2002,0.5901283293,0.3171109555
"MWI",2003,0.5484051988,0.2530228538
"MWI",2004,0.506682085,0.1889347752
"MWI",2005,0.5139781317,0.19368163
"MWI",2006,0.5212741696,0.1984284815
"MWI",2007,0.528570201,0.203175321
"MWI",2008,0.5358662393,0.2079221748
"MWI",2009,0.5431622859,0.2126690258
"MWI",2010,0.5504583271,0.2174158787
"MWI",2011,0.5551299719,0.2329616608
"MWI",2012,0.5598016287,0.2485074493
"MWI",2013,0.5644732845,0.2640532461
"MWI",2014,0.5691449316,0.2795990286
"MWI",2015,0.5738165847,0.2951448115
"MWI",2016,0.5784882451,0.3106906037
"MWI",2017,0.5784882451,0.3106906037
"NAM",1960,NA,NA
"NAM",1961,NA,NA
"NAM",1962,NA,NA
"NAM",1963,NA,NA
"NAM",1964,NA,NA
"NAM",1965,NA,NA
"NAM",1966,NA,NA
"NAM",1967,NA,NA
"NAM",1968,NA,NA
"NAM",1969,NA,NA
"NAM",1970,NA,NA
"NAM",1971,NA,NA
"NAM",1972,NA,NA
"NAM",1973,NA,NA
"NAM",1974,NA,NA
"NAM",1975,NA,NA
"NAM",1976,NA,NA
"NAM",1977,NA,NA
"NAM",1978,NA,NA
"NAM",1979,NA,NA
"NAM",1980,NA,NA
"NAM",1981,NA,NA
"NAM",1982,NA,NA
"NAM",1983,NA,NA
"NAM",1984,NA,NA
"NAM",1985,NA,NA
"NAM",1986,NA,NA
"NAM",1987,NA,NA
"NAM",1988,NA,NA
"NAM",1989,NA,NA
"NAM",1990,0.7124869133,0.2676048594
"NAM",1991,0.7124869133,0.2676048594
"NAM",1992,0.7124869133,0.2676048594
"NAM",1993,0.7124869133,0.2676048594
"NAM",1994,0.7124869133,0.2676048594
"NAM",1995,0.7124869133,0.2676048594
"NAM",1996,0.7124869133,0.2676048594
"NAM",1997,0.7124869133,0.2676048594
"NAM",1998,0.7124869133,0.2676048594
"NAM",1999,0.7124869133,0.2676048594
"NAM",2000,0.7124869133,0.2676048594
"NAM",2001,0.7124869133,0.2676048594
"NAM",2002,0.7124869133,0.2676048594
"NAM",2003,0.7124869133,0.2676048594
"NAM",2004,0.7085530235,0.2666338346
"NAM",2005,0.7046191227,0.2656628173
"NAM",2006,0.7006852315,0.2646917929
"NAM",2007,0.6967513084,0.263720759
"NAM",2008,0.6928174223,0.2627497322
"NAM",2009,0.6888835345,0.2617787112
"NAM",2010,0.6806920219,0.2539886843
"NAM",2011,0.6725005053,0.2461986702
"NAM",2012,0.6643090034,0.2384086559
"NAM",2013,0.6561174966,0.2306186255
"NAM",2014,0.6479259885,0.2228286105
"NAM",2015,0.6397344745,0.2150385822
"NAM",2016,0.6397344745,0.2150385822
"NAM",2017,0.6397344745,0.2150385822
"NER",1960,NA,NA
"NER",1961,NA,NA
"NER",1962,NA,NA
"NER",1963,NA,NA
"NER",1964,NA,NA
"NER",1965,NA,NA
"NER",1966,NA,NA
"NER",1967,NA,NA
"NER",1968,NA,NA
"NER",1969,NA,NA
"NER",1970,NA,NA
"NER",1971,NA,NA
"NER",1972,NA,NA
"NER",1973,NA,NA
"NER",1974,NA,NA
"NER",1975,NA,NA
"NER",1976,NA,NA
"NER",1977,NA,NA
"NER",1978,NA,NA
"NER",1979,NA,NA
"NER",1980,NA,NA
"NER",1981,NA,NA
"NER",1982,NA,NA
"NER",1983,NA,NA
"NER",1984,NA,NA
"NER",1985,NA,NA
"NER",1986,NA,NA
"NER",1987,NA,NA
"NER",1988,NA,NA
"NER",1989,NA,NA
"NER",1990,0.4605340398,0.152512893
"NER",1991,0.4605340398,0.152512893
"NER",1992,0.4605340398,0.152512893
"NER",1993,0.4776200662,0.1592948558
"NER",1994,0.4947060896,0.1660768194
"NER",1995,0.4994510422,0.1723871781
"NER",1996,0.5041959846,0.178697521
"NER",1997,0.5089409504,0.1850078817
"NER",1998,0.513685901,0.1913182365
"NER",1999,0.5184308456,0.1976285854
"NER",2000,0.5231758056,0.2039389403
"NER",2001,0.5279207596,0.2102492986
"NER",2002,0.5326657057,0.2165596433
"NER",2003,0.5374106619,0.2228700019
"NER",2004,0.5421556194,0.229180358
"NER",2005,0.5469005677,0.235490705
"NER",2006,0.5175027491,0.1980306914
"NER",2007,0.4881049294,0.1605706748
"NER",2008,0.4720588193,0.1503882498
"NER",2009,0.4560127112,0.1402058268
"NER",2010,0.4399666007,0.1300233997
"NER",2011,0.4239204798,0.1198409714
"NER",2012,0.4245880804,0.1179410106
"NER",2013,0.42525567,0.1160410557
"NER",2014,0.4259232652,0.1141410988
"NER",2015,0.4259232652,0.1141410988
"NER",2016,0.4259232652,0.1141410988
"NER",2017,0.4259232652,0.1141410988
"NGA",1960,NA,NA
"NGA",1961,NA,NA
"NGA",1962,NA,NA
"NGA",1963,NA,NA
"NGA",1964,NA,NA
"NGA",1965,NA,NA
"NGA",1966,NA,NA
"NGA",1967,NA,NA
"NGA",1968,NA,NA
"NGA",1969,NA,NA
"NGA",1970,NA,NA
"NGA",1971,NA,NA
"NGA",1972,NA,NA
"NGA",1973,NA,NA
"NGA",1974,NA,NA
"NGA",1975,NA,NA
"NGA",1976,NA,NA
"NGA",1977,NA,NA
"NGA",1978,NA,NA
"NGA",1979,NA,NA
"NGA",1980,NA,NA
"NGA",1981,NA,NA
"NGA",1982,NA,NA
"NGA",1983,NA,NA
"NGA",1984,NA,NA
"NGA",1985,0.4357032237,0.1187024807
"NGA",1986,0.4399339757,0.1177347559
"NGA",1987,0.4441647274,0.1167670382
"NGA",1988,0.4483954764,0.1157993178
"NGA",1989,0.4526262317,0.1148316
"NGA",1990,0.456856978,0.1138638806
"NGA",1991,0.4610877245,0.1128961615
"NGA",1992,0.465318476,0.1119284417
"NGA",1993,0.4646447927,0.1139920905
"NGA",1994,0.4639710989,0.1160557363
"NGA",1995,0.4632974167,0.1181193845
"NGA",1996,0.4626237275,0.1201830292
"NGA",1997,0.4619500433,0.122246679
"NGA",1998,0.4612763576,0.1243103254
"NGA",1999,0.4606026728,0.1263739728
"NGA",2000,0.4599289859,0.1284376198
"NGA",2001,0.4592552974,0.1305012673
"NGA",2002,0.4585816041,0.1325649153
"NGA",2003,0.4579079168,0.1346285621
"NGA",2004,0.4637601571,0.13761714
"NGA",2005,0.4696124154,0.1406057305
"NGA",2006,0.475464673,0.143594322
"NGA",2007,0.4813169198,0.146582901
"NGA",2008,0.487169178,0.1495714912
"NGA",2009,0.4930214179,0.1525600688
"NGA",2010,0.4930214179,0.1525600688
"NGA",2011,0.4930214179,0.1525600688
"NGA",2012,0.4930214179,0.1525600688
"NGA",2013,0.4930214179,0.1525600688
"NGA",2014,0.4930214179,0.1525600688
"NGA",2015,0.4930214179,0.1525600688
"NGA",2016,0.4930214179,0.1525600688
"NGA",2017,0.4930214179,0.1525600688
"NLD",1960,NA,NA
"NLD",1961,NA,NA
"NLD",1962,NA,NA
"NLD",1963,NA,NA
"NLD",1964,NA,NA
"NLD",1965,NA,NA
"NLD",1966,NA,NA
"NLD",1967,NA,NA
"NLD",1968,NA,NA
"NLD",1969,NA,NA
"NLD",1970,NA,NA
"NLD",1971,NA,NA
"NLD",1972,NA,NA
"NLD",1973,NA,NA
"NLD",1974,NA,NA
"NLD",1975,NA,NA
"NLD",1976,NA,NA
"NLD",1977,NA,NA
"NLD",1978,NA,NA
"NLD",1979,NA,NA
"NLD",1980,0.2465,0.0524
"NLD",1981,0.2476,0.052000001
"NLD",1982,0.2489,0.052099999
"NLD",1983,0.25040001,0.0524
"NLD",1984,0.25189999,0.0526
"NLD",1985,0.25279999,0.0526
"NLD",1986,0.25170001,0.052200001
"NLD",1987,0.25060001,0.051800001
"NLD",1988,0.24969999,0.0515
"NLD",1989,0.24879999,0.051199999
"NLD",1990,0.24600001,0.0495
"NLD",1991,0.24529999,0.049600001
"NLD",1992,0.24420001,0.0491
"NLD",1993,0.2441,0.047200002
"NLD",1994,0.2466,0.047800001
"NLD",1995,0.248,0.048300002
"NLD",1996,0.2464,0.0482
"NLD",1997,0.2463,0.048999999
"NLD",1998,0.2448,0.047499999
"NLD",1999,0.24510001,0.048300002
"NLD",2000,0.2446,0.049899999
"NLD",2001,0.2577,0.0581
"NLD",2002,0.25870001,0.057300001
"NLD",2003,0.2588,0.0557
"NLD",2004,0.26359999,0.058400001
"NLD",2005,0.26550001,0.059300002
"NLD",2006,0.2665,0.0583
"NLD",2007,0.2773,0.067100003
"NLD",2008,0.2667,0.0583
"NLD",2009,0.26280001,0.0557
"NLD",2010,0.26230001,0.056499999
"NLD",2011,0.26390001,0.055399999
"NLD",2012,0.2633,0.055500001
"NLD",2013,0.26859999,0.0535
"NLD",2014,0.27540001,0.057700001
"NLD",2015,0.28580001,0.065300003
"NLD",2016,0.2791,0.062100001
"NLD",2017,NA,NA
"NOR",1960,NA,NA
"NOR",1961,NA,NA
"NOR",1962,NA,NA
"NOR",1963,NA,NA
"NOR",1964,NA,NA
"NOR",1965,NA,NA
"NOR",1966,NA,NA
"NOR",1967,NA,NA
"NOR",1968,NA,NA
"NOR",1969,NA,NA
"NOR",1970,NA,NA
"NOR",1971,NA,NA
"NOR",1972,NA,NA
"NOR",1973,NA,NA
"NOR",1974,NA,NA
"NOR",1975,NA,NA
"NOR",1976,NA,NA
"NOR",1977,NA,NA
"NOR",1978,NA,NA
"NOR",1979,NA,NA
"NOR",1980,0.2431,0.0568
"NOR",1981,0.2383,0.055399999
"NOR",1982,0.2349,0.054099999
"NOR",1983,0.23029999,0.0524
"NOR",1984,0.2326,0.056499999
"NOR",1985,0.2334,0.057100002
"NOR",1986,0.21520001,0.045299999
"NOR",1987,0.2137,0.044399999
"NOR",1988,0.20730001,0.041099999
"NOR",1989,0.207,0.044199999
"NOR",1990,0.20999999,0.045499999
"NOR",1991,0.21080001,0.046399999
"NOR",1992,0.2186,0.0539
"NOR",1993,0.23469999,0.0647
"NOR",1994,0.24529999,0.068499997
"NOR",1995,0.2449,0.068099998
"NOR",1996,0.25760001,0.076499999
"NOR",1997,0.26890001,0.082599998
"NOR",1998,0.25299999,0.0726
"NOR",1999,0.25999999,0.078699999
"NOR",2000,0.2811,0.096299998
"NOR",2001,0.25659999,0.0766
"NOR",2002,0.26660001,0.089299999
"NOR",2003,0.273,0.094700001
"NOR",2004,0.28870001,0.1048
"NOR",2005,0.32710001,0.1409
"NOR",2006,0.27180001,0.084299996
"NOR",2007,0.2753,0.086599998
"NOR",2008,0.27540001,0.088399999
"NOR",2009,0.26440001,0.077
"NOR",2010,0.27200001,0.083700001
"NOR",2011,0.2744,0.083700001
"NOR",2012,0.26890001,0.078699999
"NOR",2013,0.26699999,0.078000002
"NOR",2014,0.27340001,0.085299999
"NOR",2015,0.26539999,0.077600002
"NOR",2016,0.27520001,0.083700001
"NOR",2017,NA,NA
"NZL",1960,0.32170001,0.0744
"NZL",1961,NA,NA
"NZL",1962,0.3197,0.072499998
"NZL",1963,0.31979999,0.072899997
"NZL",1964,0.32319999,0.074199997
"NZL",1965,0.31060001,0.067199998
"NZL",1966,0.30720001,0.0656
"NZL",1967,0.3091,0.065899998
"NZL",1968,0.31150001,0.067199998
"NZL",1969,0.31020001,0.067000002
"NZL",1970,0.30759999,0.066399999
"NZL",1971,0.3066,0.064300001
"NZL",1972,0.31290001,0.070799999
"NZL",1973,0.3184,0.074699998
"NZL",1974,0.3202,0.075499997
"NZL",1975,0.29980001,0.0656
"NZL",1976,0.31099999,0.0748
"NZL",1977,0.2886,0.061299998
"NZL",1978,0.29100001,0.0612
"NZL",1979,0.28220001,0.057700001
"NZL",1980,0.28830001,0.056499999
"NZL",1981,0.28479999,0.055
"NZL",1982,0.287,0.054900002
"NZL",1983,0.28920001,0.0568
"NZL",1984,0.28189999,0.056000002
"NZL",1985,0.2757,0.055100001
"NZL",1986,0.2651,0.048799999
"NZL",1987,0.26609999,0.0548
"NZL",1988,0.2626,0.0535
"NZL",1989,0.2834,0.065899998
"NZL",1990,0.31119999,0.082099997
"NZL",1991,0.31479999,0.079599999
"NZL",1992,0.3249,0.083999999
"NZL",1993,0.3299,0.0876
"NZL",1994,0.32859999,0.090000004
"NZL",1995,0.32620001,0.0898
"NZL",1996,0.32179999,0.089199997
"NZL",1997,0.32570001,0.091600001
"NZL",1998,0.3439,0.1021
"NZL",1999,0.3777,0.1344
"NZL",2000,0.3096,0.078599997
"NZL",2001,0.3161,0.082699999
"NZL",2002,0.3152,0.082900003
"NZL",2003,0.317,0.087499999
"NZL",2004,0.32249999,0.093400002
"NZL",2005,0.3136,0.0858
"NZL",2006,0.30219999,0.081100002
"NZL",2007,0.2913,0.077600002
"NZL",2008,0.29890001,0.080700003
"NZL",2009,0.29589999,0.078000002
"NZL",2010,0.29010001,0.073600002
"NZL",2011,0.30399999,0.0801
"NZL",2012,0.32069999,0.089400001
"NZL",2013,0.30809999,0.0779
"NZL",2014,0.31470001,0.080600001
"NZL",2015,0.3195,0.083499998
"NZL",2016,0.31369999,0.082400002
"NZL",2017,NA,NA
"OMN",1960,NA,NA
"OMN",1961,NA,NA
"OMN",1962,NA,NA
"OMN",1963,NA,NA
"OMN",1964,NA,NA
"OMN",1965,NA,NA
"OMN",1966,NA,NA
"OMN",1967,NA,NA
"OMN",1968,NA,NA
"OMN",1969,NA,NA
"OMN",1970,NA,NA
"OMN",1971,NA,NA
"OMN",1972,NA,NA
"OMN",1973,NA,NA
"OMN",1974,NA,NA
"OMN",1975,NA,NA
"OMN",1976,NA,NA
"OMN",1977,NA,NA
"OMN",1978,NA,NA
"OMN",1979,NA,NA
"OMN",1980,NA,NA
"OMN",1981,NA,NA
"OMN",1982,NA,NA
"OMN",1983,NA,NA
"OMN",1984,NA,NA
"OMN",1985,NA,NA
"OMN",1986,NA,NA
"OMN",1987,NA,NA
"OMN",1988,NA,NA
"OMN",1989,NA,NA
"OMN",1990,0.56099999,0.1767
"OMN",1991,0.56099999,0.1767
"OMN",1992,0.56099999,0.1767
"OMN",1993,0.56099999,0.1767
"OMN",1994,0.56099999,0.1767
"OMN",1995,0.56089997,0.1767
"OMN",1996,0.56089997,0.1767
"OMN",1997,0.56089997,0.1767
"OMN",1998,0.56080002,0.17659999
"OMN",1999,0.56080002,0.17659999
"OMN",2000,0.5607,0.17659999
"OMN",2001,0.5607,0.17659999
"OMN",2002,0.56059998,0.17659999
"OMN",2003,0.55489999,0.1744
"OMN",2004,0.5589,0.1759
"OMN",2005,0.5607,0.17659999
"OMN",2006,0.56,0.1763
"OMN",2007,0.56599998,0.1787
"OMN",2008,0.56800002,0.1795
"OMN",2009,0.58429998,0.1859
"OMN",2010,0.56669998,0.17730001
"OMN",2011,0.58770001,0.1873
"OMN",2012,0.59710002,0.1912
"OMN",2013,0.60210001,0.19329999
"OMN",2014,0.60170001,0.19310001
"OMN",2015,0.60280001,0.1936
"OMN",2016,0.60530001,0.19490001
"OMN",2017,NA,NA
"POL",1960,NA,NA
"POL",1961,NA,NA
"POL",1962,NA,NA
"POL",1963,NA,NA
"POL",1964,NA,NA
"POL",1965,NA,NA
"POL",1966,NA,NA
"POL",1967,NA,NA
"POL",1968,NA,NA
"POL",1969,NA,NA
"POL",1970,NA,NA
"POL",1971,NA,NA
"POL",1972,NA,NA
"POL",1973,NA,NA
"POL",1974,NA,NA
"POL",1975,NA,NA
"POL",1976,NA,NA
"POL",1977,NA,NA
"POL",1978,NA,NA
"POL",1979,NA,NA
"POL",1980,NA,NA
"POL",1981,NA,NA
"POL",1982,NA,NA
"POL",1983,0.2183,0.041999999
"POL",1984,0.2261,0.0473
"POL",1985,0.22149999,0.041499998
"POL",1986,0.2228,0.041499998
"POL",1987,0.2176,0.0429
"POL",1988,0.2138,0.0414
"POL",1989,0.22570001,0.044
"POL",1990,NA,NA
"POL",1991,NA,NA
"POL",1992,0.26449999,0.077600002
"POL",1993,0.27200001,0.0845
"POL",1994,0.2965,0.1002
"POL",1995,0.3204,0.112
"POL",1996,0.3141,0.092799999
"POL",1997,0.3096,0.1
"POL",1998,0.31940001,0.1072
"POL",1999,0.31040001,0.101
"POL",2000,0.32449999,0.0995
"POL",2001,0.3215,0.1028
"POL",2002,0.331,0.1054
"POL",2003,0.33430001,0.096100003
"POL",2004,0.34040001,0.1185
"POL",2005,0.34720001,0.1218
"POL",2006,0.35499999,0.1293
"POL",2007,0.35949999,0.1419
"POL",2008,0.35980001,0.1372
"POL",2009,0.3488,0.1208
"POL",2010,0.34729999,0.1195
"POL",2011,0.3495,0.1212
"POL",2012,0.34979999,0.1208
"POL",2013,0.3466,0.1193
"POL",2014,0.34799999,0.1233
"POL",2015,0.34619999,0.1246
"POL",2016,NA,NA
"POL",2017,NA,NA
"PRT",1960,NA,NA
"PRT",1961,NA,NA
"PRT",1962,NA,NA
"PRT",1963,NA,NA
"PRT",1964,NA,NA
"PRT",1965,NA,NA
"PRT",1966,NA,NA
"PRT",1967,NA,NA
"PRT",1968,NA,NA
"PRT",1969,NA,NA
"PRT",1970,NA,NA
"PRT",1971,NA,NA
"PRT",1972,NA,NA
"PRT",1973,NA,NA
"PRT",1974,NA,NA
"PRT",1975,NA,NA
"PRT",1976,NA,NA
"PRT",1977,NA,NA
"PRT",1978,NA,NA
"PRT",1979,NA,NA
"PRT",1980,0.2753,0.066
"PRT",1981,0.25569999,0.0656
