"iso3c","year","FID","FIA","FIE","FMD","FMA","FME"
"IDN",2003,0.1082355,0.1032002,0.6576785,0.157995,0.4499078,0.3429981
"IDN",2004,0.1194865,0.1000673,0.6358374,0.1810475,0.449453,0.4234589
"IDN",2005,0.1185641,0.1051581,0.6365954,0.1842353,0.425187,0.5323493
"IDN",2006,0.1181001,0.1164508,0.6569203,0.2057869,0.4277508,0.4355732
"IDN",2007,0.1268523,0.1245328,0.6254526,0.2835747,0.3982962,0.6326041
"IDN",2008,0.122902,0.1400065,0.6370569,0.1409021,0.408685,0.700609
"IDN",2009,0.1206994,0.1569854,0.6314332,0.2448461,0.3933537,0.8182272
"IDN",2010,0.1206352,0.1566135,0.6265195,0.2615309,0.329241,0.472703
"IDN",2011,0.1285943,0.1787534,0.6472633,0.2292572,0.3573158,0.3655994
"IDN",2012,0.1370641,0.2870442,0.6558103,0.2113972,0.3586549,0.2289827
"IDN",2013,0.1316571,0.3255538,0.6733266,0.220068,0.3561226,0.2289827
"IDN",2014,0.1329401,0.3681069,0.6798169,0.2333332,0.3770939,0.2289827
"TMP",1980,NA,NA,NA,NA,NA,NA
"TMP",1981,NA,NA,NA,NA,NA,NA
"TMP",1982,NA,NA,NA,NA,NA,NA
"TMP",1983,NA,NA,NA,NA,NA,NA
"TMP",1984,NA,NA,NA,NA,NA,NA
"TMP",1985,NA,NA,NA,NA,NA,NA
"TMP",1986,NA,NA,NA,NA,NA,NA
"TMP",1987,NA,NA,NA,NA,NA,NA
"TMP",1988,NA,NA,NA,NA,NA,NA
"TMP",1989,NA,NA,NA,NA,NA,NA
"TMP",1990,NA,NA,NA,NA,NA,NA
"TMP",1991,NA,NA,NA,NA,NA,NA
"TMP",1992,NA,NA,NA,NA,NA,NA
"TMP",1993,NA,NA,NA,NA,NA,NA
"TMP",1994,NA,NA,NA,NA,NA,NA
"TMP",1995,NA,NA,NA,NA,NA,NA
"TMP",1996,NA,NA,NA,NA,NA,NA
"TMP",1997,NA,NA,NA,NA,NA,NA
"TMP",1998,NA,NA,NA,NA,NA,NA
"TMP",1999,NA,NA,NA,NA,NA,NA
"TMP",2000,NA,NA,NA,NA,NA,NA
"TMP",2001,NA,NA,NA,NA,NA,NA
"TMP",2002,0.0030585,0.0155265,0.0362323,NA,NA,NA
"TMP",2003,0.0119995,0.0155265,0.0362323,NA,NA,NA
"TMP",2004,0.01834,0.0196877,0.0480148,NA,NA,NA
"TMP",2005,0.013169,0.0352023,0.0364702,NA,NA,NA
"TMP",2006,0.0088416,0.0344864,0.0375863,NA,NA,NA
"TMP",2007,0.0075931,0.0338817,0.0530326,NA,NA,NA
"TMP",2008,0.0051687,0.0333233,0.0732844,NA,NA,NA
"TMP",2009,0.0070196,0.0327254,0.0938158,NA,NA,NA
"TMP",2010,0.0058128,0.0347121,0.0950496,NA,NA,NA
"TMP",2011,0.0051457,0.0609408,0.0952442,NA,NA,NA
"TMP",2012,0.0062581,0.0681689,0.0837467,NA,NA,NA
"TMP",2013,0.0061875,0.0726533,0.0815935,NA,NA,NA
"TMP",2014,0.0061172,0.0852898,0.0763925,NA,NA,NA
"KOR",1980,0.2656871,0.3705855,0.3898944,0.21504,0.1545208,0.5642226
"KOR",1981,0.2788811,0.3889887,0.4045503,0.2257188,0.1621942,0.5922418
"KOR",1982,0.302442,0.4047544,0.3774009,0.2348672,0.1686217,0.6162453
"KOR",1983,0.2946888,0.3994989,0.3959905,0.2318176,0.1731585,0.6082438
"KOR",1984,0.2892728,0.3957938,0.4080953,0.2296676,0.178112,0.6026027
"KOR",1985,0.3046716,0.4712907,0.4743708,0.2734763,0.2216786,0.7175481
"KOR",1986,0.2986352,0.5710371,0.5619894,0.3313562,0.2520711,0.8694136
"KOR",1987,0.2934504,0.5660366,0.5638268,0.3284546,0.2433352,0.8618004
"KOR",1988,0.2713148,0.5438511,0.5656641,0.315581,0.2309484,0.8280225
"KOR",1989,0.293972,0.5656492,0.5539916,0.3282298,0.2366304,0.8612105
"KOR",1990,0.3052371,0.5942722,0.6066816,0.225737,0.1763018,0.5922895
"KOR",1991,0.31884,0.6077392,0.6610901,0.1965756,0.1743503,0.8098173
"KOR",1992,0.3234055,0.6172529,0.6859117,0.2449866,0.2245069,1
"KOR",1993,0.5091879,0.6251829,0.6730844,0.3758295,0.3181329,1
"KOR",1994,0.5091493,0.6254314,0.6727741,0.4196091,0.3082558,1
"KOR",1995,0.5103234,0.6224703,0.6670517,0.2616254,0.309099,0.9732587
"KOR",1996,0.5220084,0.6385198,0.6927665,0.2410644,0.359346,1
"KOR",1997,0.550672,0.6691807,0.6773711,0.1983745,0.3930491,1
"KOR",1998,0.5704515,0.6536922,0.6309905,0.4603491,0.3735037,1
"KOR",1999,0.5783824,0.6674577,0.6515139,0.5736254,0.4932685,1
"KOR",2000,0.5917657,0.6715743,0.691646,0.4701264,0.9738494,1
"KOR",2001,0.6932375,0.6845677,0.7345161,0.5499996,0.9388359,1
"KOR",2002,0.7330448,0.6893888,0.7390791,0.5842543,0.9354056,1
"KOR",2003,0.6763616,0.6769383,0.7063827,0.5981579,0.9100084,1
"KOR",2004,0.7092861,0.6840073,0.7481939,0.6174693,0.885728,1
"KOR",2005,0.7121206,0.6897714,0.7677072,0.6631041,0.7986001,1
"KOR",2006,0.7421301,0.695173,0.7593309,0.6670263,0.7981229,1
"KOR",2007,0.778112,0.7004228,0.758427,0.7180445,0.7451429,1
"KOR",2008,0.7185453,0.7046735,0.7740555,0.6109875,0.7581741,1
"KOR",2009,0.7825664,0.6991807,0.6875814,0.8149637,0.7618458,1
"KOR",2010,0.7430075,0.6991003,0.7738873,0.818206,0.7490324,1
"KOR",2011,0.6998729,0.6995347,0.7792748,0.7890501,0.7736202,1
"KOR",2012,0.7306097,0.7007412,0.7554491,0.8886815,0.7931554,1
"KOR",2013,0.735613,0.6978782,0.7513796,0.8990514,0.7931554,1
"KOR",2014,0.7441198,0.6893788,0.7590717,0.8674485,0.7539477,1
"LAO",1980,NA,NA,NA,NA,NA,NA
"LAO",1981,NA,NA,NA,NA,NA,NA
"LAO",1982,NA,NA,NA,NA,NA,NA
"LAO",1983,NA,NA,NA,NA,NA,NA
"LAO",1984,NA,NA,NA,NA,NA,NA
"LAO",1985,NA,NA,NA,NA,NA,NA
"LAO",1986,NA,NA,NA,NA,NA,NA
"LAO",1987,NA,NA,NA,NA,NA,NA
"LAO",1988,NA,NA,NA,NA,NA,NA
"LAO",1989,0.0032297,0.0102096,0.6383958,0.0271527,0.0360022,NA
"LAO",1990,0.004032,0.0102096,0.6383958,0.0271527,0.0360022,NA
"LAO",1991,0.008988,0.0102096,0.6383958,0.0271527,0.0360022,NA
"LAO",1992,0.0134413,0.0114771,0.5502034,0.0305236,0.0404718,NA
"LAO",1993,0.0205452,0.012208,0.5275988,0.0324675,0.0430492,NA
"LAO",1994,0.0258029,0.013095,0.5275233,0.0348265,0.0461771,NA
"LAO",1995,0.0257235,0.0133326,0.5350875,0.0354585,0.0470151,NA
"LAO",1996,0.0300738,0.0148722,0.5508306,0.039553,0.0524441,NA
"LAO",1997,0.032251,0.0153367,0.5451262,0.0407883,0.054082,NA
"LAO",1998,0.0342891,0.0158574,0.5404931,0.0421731,0.055918,NA
"LAO",1999,0.024516,0.014319,0.4691483,0.0380817,0.0504932,NA
"LAO",2000,0.0264866,0.014397,0.4687683,0.0382891,0.0507682,NA
"LAO",2001,0.0288627,0.0148612,0.4782415,0.0395238,0.0524053,NA
"LAO",2002,0.0263513,0.0140752,0.4843738,0.0374333,0.0496334,NA
"LAO",2003,0.0279781,0.0149225,0.4963418,0.0323944,0.0429523,NA
"LAO",2004,0.0224067,0.0133845,0.4397534,0.0280145,0.0371449,NA
"LAO",2005,0.0266351,0.0153162,0.4929498,0.2294848,0.0371449,NA
"LAO",2006,0.0334708,0.0164881,0.6319487,0.2294848,0.0301515,NA
"LAO",2007,0.0272549,0.0177714,0.6272861,0.2294848,0.0302112,NA
"LAO",2008,0.0392325,0.0197287,0.4485219,0.2294848,0.0325546,NA
"LAO",2009,0.0540182,0.0360886,0.5103139,0.2294848,0.0315613,NA
"LAO",2010,0.0630351,0.064763,0.4963445,0.2294848,0.0627599,NA
"LAO",2011,0.0662725,0.0803677,0.4503422,0.2294848,0.0528635,NA
"LAO",2012,0.0764197,0.091813,0.504231,0.2294848,0.0451802,NA
"LAO",2013,0.0773951,0.1161969,0.5329408,0.2294848,0.0422985,NA
"LAO",2014,0.0657782,0.1161969,0.5102699,0.2294848,0.0425443,NA
"MAC",1980,NA,NA,NA,NA,NA,NA
"MAC",1981,NA,NA,NA,NA,NA,NA
"MAC",1982,NA,NA,NA,NA,NA,NA
"MAC",1983,NA,NA,NA,NA,NA,NA
"MAC",1984,0.1641276,0.3930317,0.8924507,NA,NA,NA
"MAC",1985,0.199909,0.4787164,0.9296239,NA,NA,NA
"MAC",1986,0.1930713,0.4623424,0.9221935,NA,NA,NA
"MAC",1987,0.174221,0.4172022,0.8985147,NA,NA,NA
"MAC",1988,0.185633,0.3969813,0.8733047,NA,NA,NA
"MAC",1989,0.1970435,0.404795,0.8733045,NA,NA,NA
"MAC",1990,0.1930534,0.4196092,0.8880324,NA,NA,NA
"MAC",1991,0.2023271,0.4066845,0.8708262,NA,NA,NA
"MAC",1992,0.2011545,0.3914267,0.8521476,NA,NA,NA
"MAC",1993,0.2428744,0.4152004,0.8521476,NA,NA,NA
"MAC",1994,0.2412692,0.4146481,0.7851462,NA,NA,NA
"MAC",1995,0.2264045,0.3824494,0.7595852,NA,NA,NA
"MAC",1996,0.2391653,0.3945466,0.7586132,NA,NA,NA
"MAC",1997,0.2623149,0.4525389,0.7783697,NA,NA,NA
"MAC",1998,0.2605377,0.4569529,0.7580048,NA,NA,NA
"MAC",1999,0.2632889,0.3868923,0.655101,NA,NA,NA
"MAC",2000,0.247393,0.3761462,0.7144773,NA,NA,NA
"MAC",2001,0.2379683,0.3934538,0.7144008,NA,NA,NA
"MAC",2002,0.218796,0.4113654,0.7280864,NA,NA,NA
"MAC",2003,0.2003416,0.3979955,0.7260541,NA,NA,NA
"MAC",2004,0.1750479,0.3878727,0.7029887,NA,NA,NA
"MAC",2005,0.1827107,0.3857618,0.7312437,NA,NA,NA
"MAC",2006,0.1641417,0.4037225,0.7530033,NA,NA,NA
"MAC",2007,0.182208,0.4006912,0.7395151,NA,NA,NA
"MAC",2008,0.1933504,0.3999735,0.722771,NA,NA,NA
"MAC",2009,0.1967482,0.3976987,0.7076872,NA,NA,NA
"MAC",2010,0.1843955,0.3948607,0.7062837,NA,NA,NA
"MAC",2011,0.1785289,0.4008728,0.7041963,NA,NA,NA
"MAC",2012,0.1884488,0.3993403,0.7065786,NA,NA,NA
"MAC",2013,0.2028109,0.408543,0.7230065,NA,NA,NA
"MAC",2014,0.2468569,0.4196127,0.7246162,NA,NA,NA
"MYS",1980,0.3491026,0.0829151,0.2628636,0.1519479,0.0458427,0.0697725
"MYS",1981,0.4040252,0.0959597,0.3281215,0.1758531,0.0530549,0.0807494
"MYS",1982,0.4387994,0.1042189,0.3702747,0.1909887,0.0576213,0.0876995
"MYS",1983,0.4891195,0.1161704,0.4201421,0.2128907,0.0630271,0.0977566
"MYS",1984,0.5238357,0.1244158,0.4503842,0.228001,0.0667566,0.1046951
"MYS",1985,0.6167571,0.1464855,0.5107803,0.2684453,0.076739,0.1232666
"MYS",1986,0.6992866,0.1685666,0.557783,0.3089106,0.0855621,0.1418477
"MYS",1987,0.6265637,0.1488146,0.5035462,0.2727136,0.0763028,0.1252266
"MYS",1988,0.6047814,0.1643783,0.5804884,0.3012353,0.1004086,0.1383233
"MYS",1989,0.6690658,0.2166226,0.6831597,0.4671827,0.1237214,0.2145242
"MYS",1990,0.4855227,0.2205991,0.7755055,0.5071495,0.1394926,0.2416739
"MYS",1991,0.5208901,0.2826503,0.8547994,0.4894098,0.1310221,0.1953676
"MYS",1992,0.6679511,0.3149588,0.8557605,0.6485739,0.1974792,0.2798452
"MYS",1993,0.6620241,0.2780887,0.7946845,0.7285026,0.2195437,0.9617154
"MYS",1994,0.6945121,0.2497961,0.713275,0.708839,0.1927982,0.5931231
"MYS",1995,0.7260914,0.2812394,0.722706,0.6797623,0.1916956,0.3579849
"MYS",1996,0.7383435,0.288755,0.7338694,0.7061694,0.1919435,0.6436973
"MYS",1997,0.7403251,0.292349,0.7290843,0.7180387,0.2293666,0.7516548
"MYS",1998,0.7368811,0.2821865,0.7000621,0.6908883,0.2274255,0.3056677
"MYS",1999,0.7317677,0.2679347,0.7161783,0.7890732,0.2989221,0.3907237
"MYS",2000,0.73094,0.2632999,0.7262751,0.7491148,0.4323468,0.4381628
"MYS",2001,0.7807216,0.2711085,0.7050796,0.637188,0.5376093,0.1722831
"MYS",2002,0.7700844,0.2773835,0.7271683,0.6523724,0.4252318,0.2225875
"MYS",2003,0.8017281,0.2880464,0.74202,0.7456794,0.3941966,0.337134
"MYS",2004,0.8089156,0.2857279,0.7399259,0.7500258,0.5841454,0.3283418
"MYS",2005,0.7713822,0.2720945,0.7333053,0.6866233,0.6767786,0.2645516
"MYS",2006,0.787589,0.266669,0.7255298,0.7642503,0.7373834,0.3156123
"MYS",2007,0.8172022,0.3158886,0.7351903,0.8295491,0.715129,0.525452
"MYS",2008,0.7338663,0.3276629,0.7368547,0.6254007,0.583802,0.3266145
"MYS",2009,0.858866,0.3782221,0.7285432,0.7707555,0.604068,0.323695
"MYS",2010,0.8526989,0.3845707,0.7480553,0.8008722,0.6464484,0.2659611
"MYS",2011,0.8434829,0.3887023,0.7668618,0.8029584,0.6844205,0.3144595
"MYS",2012,0.8829004,0.3857054,0.767332,0.8195205,0.7227105,0.2807664
"MYS",2013,0.9003674,0.3897659,0.7734806,0.8189915,0.7217257,0.2807664
"MYS",2014,0.898675,0.376507,0.7761196,0.8313699,0.7021149,0.2807664
"MDV",1980,0.0115122,0.1635916,0.843439,0.0032766,NA,NA
"MDV",1981,0.0305265,0.1635916,0.843439,0.0032766,NA,NA
"MDV",1982,0.0508045,0.2722609,0.9488016,0.0054532,NA,NA
"MDV",1983,0.0607704,0.325668,0.9777881,0.0065229,NA,NA
"MDV",1984,0.0542883,0.2909305,0.9626181,0.0058271,NA,NA
"MDV",1985,0.045661,0.2446971,0.9122175,0.0049011,NA,NA
"MDV",1986,0.0400791,0.2147836,0.8749916,0.0043019,NA,NA
"MDV",1987,0.031062,0.1664611,0.7899051,0.0033341,NA,NA
"MDV",1988,0.0240852,0.1290726,0.6890788,0.0025852,NA,NA
"MDV",1989,0.0255693,0.1370255,0.7087077,0.0027445,NA,NA
"MDV",1990,0.0278448,0.1492202,0.7353882,0.0029888,NA,NA
"MDV",1991,0.0221553,0.11873,0.6355007,0.0023781,NA,NA
"MDV",1992,0.0191045,0.102381,0.5653949,0.0020506,NA,NA
"MDV",1993,0.0252742,0.1354443,0.659493,0.0027128,NA,NA
"MDV",1994,0.0275589,0.1432867,0.677418,0.0028699,NA,NA
"MDV",1995,0.0287381,0.1394717,0.6757841,0.0027935,NA,NA
"MDV",1996,0.0314507,0.1401414,0.671527,0.0028069,NA,NA
"MDV",1997,0.0391861,0.1357661,0.6451249,0.0027193,NA,NA
"MDV",1998,0.0441655,0.1434855,0.6540172,0.0028739,NA,NA
"MDV",1999,0.0420878,0.1561976,0.688835,0.0031285,NA,NA
"MDV",2000,0.0429015,0.1456587,0.677419,0.0029174,NA,NA
"MDV",2001,0.0416796,0.1549329,0.6691896,0.0031032,NA,NA
"MDV",2002,0.0404915,0.1739085,0.6423717,0.0034832,NA,NA
"MDV",2003,0.0377576,0.1653765,0.6290498,0.0033124,NA,NA
"MDV",2004,0.0516507,0.1614069,0.6500752,0.0032328,NA,NA
"MDV",2005,0.0856619,0.1637029,0.6453722,0.003444,NA,NA
"MDV",2006,0.0972256,0.1850833,0.6844475,0.003401,NA,NA
"MDV",2007,0.1224989,0.2494655,0.7002732,0.0038168,NA,NA
"MDV",2008,0.1342858,0.2520673,0.6612331,0.0030272,NA,NA
"MDV",2009,0.125629,0.256525,0.5831557,0.0030304,NA,NA
"MDV",2010,0.1139494,0.2517038,0.5929064,0.0026735,NA,NA
"MDV",2011,0.1002988,0.254042,0.5358143,0.0026173,NA,NA
"MDV",2012,0.0834103,0.275145,0.5792786,NA,NA,NA
"MDV",2013,0.0788509,0.2810002,0.6030904,NA,NA,NA
"MDV",2014,0.0724918,0.3067884,0.6027345,NA,NA,NA
"NPL",1980,0.0274893,0.0336678,0.8213969,0.0157544,NA,0.0648275
"NPL",1981,0.0294499,0.0344319,0.8213969,0.016112,NA,0.0662988
"NPL",1982,0.02768,0.0270607,0.7789786,0.0126627,NA,0.0521055
"NPL",1983,0.0258884,0.0222827,0.7347811,0.0104269,NA,0.0429054
"NPL",1984,0.026844,0.0225503,0.7347811,0.0105521,NA,0.0434207
"NPL",1985,0.0304686,0.0234814,0.7347811,0.0109878,NA,0.0452135
"NPL",1986,0.0335513,0.0340967,0.7825419,0.0159551,NA,0.0656533
"NPL",1987,0.033224,0.0413039,0.8077341,0.0193277,NA,0.0795309
"NPL",1988,0.0378754,0.0430669,0.8077341,0.0201526,NA,0.0829256
"NPL",1989,0.0419668,0.0445135,0.8077341,0.0208295,NA,0.0857109
"NPL",1990,0.0408281,0.0441035,0.8077341,0.0206377,NA,0.0849215
"NPL",1991,0.0436197,0.043649,0.8030638,0.020425,NA,0.0840463
"NPL",1992,0.0428948,0.0419519,0.7984394,0.0196309,NA,0.0807786
"NPL",1993,0.0457691,0.0413825,0.7938556,0.0193644,NA,0.0796821
"NPL",1994,0.0554938,0.042345,0.7893073,0.0198148,NA,0.0815355
"NPL",1995,0.0668396,0.0433401,0.7847905,0.0169225,NA,0.069634
"NPL",1996,0.0703505,0.0434157,0.7803016,0.0132555,NA,0.0217874
"NPL",1997,0.0712412,0.0359011,0.728448,0.0118703,NA,0.0241428
"NPL",1998,0.0839052,0.0343339,0.7000955,0.015598,NA,0.0168328
"NPL",1999,0.0819818,0.0352668,0.7174804,0.023011,NA,0.0715549
"NPL",2000,0.0864785,0.0398447,0.715946,0.0417168,NA,0.0529887
"NPL",2001,0.0843344,0.0414146,0.7363055,0.0242156,NA,0.0290862
"NPL",2002,0.0854446,0.043916,0.7237297,0.021066,NA,0.04257
"NPL",2003,0.0890922,0.0418041,0.4874574,0.024421,NA,0.0627396
"NPL",2004,0.0925172,0.0415081,0.7141119,0.0377381,NA,0.091514
"NPL",2005,0.1009374,0.040718,0.7648267,0.0491634,NA,0.0428975
"NPL",2006,0.1101983,0.0415897,0.7384525,0.0594216,NA,0.0432595
"NPL",2007,0.1223931,0.0572349,0.7077585,0.1379499,NA,0.0676469
"NPL",2008,0.1351803,0.056949,0.7427577,0.1142336,NA,0.0733926
"NPL",2009,0.1748809,0.0748814,0.7476923,0.119838,NA,0.0435149
"NPL",2010,0.1708755,0.0826212,0.7274349,0.0892484,NA,0.0181495
"NPL",2011,0.1673997,0.117479,0.716634,0.0571483,NA,0.0173604
"NPL",2012,0.1785475,0.1294416,0.7116545,0.0606737,NA,0.0121244
"NPL",2013,0.1851376,0.1323467,0.7177914,0.0601369,NA,0.0121244
"NPL",2014,0.1997724,0.1367826,0.7157235,0.0599745,NA,0.0121244
"PAK",1980,0.0736929,0.0725205,0.7129478,0.0257754,0.0012847,0.065933
"PAK",1981,0.073912,0.0727361,0.7138985,0.0258521,0.0012885,0.066129
"PAK",1982,0.0755415,0.0743397,0.7207449,0.026422,0.0013169,0.067587
"PAK",1983,0.0815714,0.0802737,0.7434668,0.0285311,0.001422,0.0729819
"PAK",1984,0.0826309,0.0813162,0.747386,0.0289016,0.0014405,0.0739298
"PAK",1985,0.0947903,0.0932822,0.7850561,0.0331546,0.0016524,0.0848088
"PAK",1986,0.1016285,0.1000116,0.8044787,0.0355464,0.0017716,0.0909269
"PAK",1987,0.0943177,0.0928172,0.7815197,0.0329893,0.0016442,0.084386
"PAK",1988,0.0899679,0.0885365,0.766937,0.0314679,0.0016442,0.0804942
"PAK",1989,0.0851055,0.0837515,0.7492821,0.0301375,0.0016442,0.0770912
"PAK",1990,0.0826302,0.0813155,0.7399003,0.0360586,0.0016442,0.0854929
"PAK",1991,0.077644,0.0774973,0.7240945,0.063798,0.0016442,0.1196896
"PAK",1992,0.0795751,0.0773799,0.7236075,0.0660496,0.0016442,0.1253856
"PAK",1993,0.0848553,0.0696418,0.6011806,0.0917476,0.0016442,0.1846091
"PAK",1994,0.0791798,0.0689532,0.6262323,0.1070883,0.0016442,0.2629621
"PAK",1995,0.0940101,0.0752055,0.4725156,0.0755858,0.0016442,0.2922439
"PAK",1996,0.0957312,0.0724985,0.4921282,0.1060569,0.0012726,0.5971131
"PAK",1997,0.0940089,0.0704532,0.3872114,0.1413546,0.0012726,1
"PAK",1998,0.0918505,0.0719369,0.5931065,0.0843054,0.0012726,1
"PAK",1999,0.0912496,0.0724337,0.5336558,0.1942506,0.0012726,1
"PAK",2000,0.0779975,0.0684499,0.6038178,0.2098432,0.0012726,1
"PAK",2001,0.0764815,0.0706596,0.5992972,0.0929006,0.0012726,1
"PAK",2002,0.0810586,0.0731159,0.6433921,0.2354972,0.0012726,1
"PAK",2003,0.0930093,0.0772995,0.6637167,0.3221742,0.0012726,1
"PAK",2004,0.1019538,0.0849399,0.6811812,0.3441038,0.0012726,1
"PAK",2005,0.1051421,0.088082,0.692099,0.3732468,0.0012726,1
"PAK",2006,0.1066425,0.0931634,0.6838104,0.3449854,0.0018718,1
"PAK",2007,0.1236805,0.1000543,0.6640199,0.3830496,0.0145757,1
"PAK",2008,0.1062837,0.1070751,0.6367983,0.1105002,0.0088707,1
"PAK",2009,0.086344,0.1104684,0.6296014,0.1347433,0.0034623,0.8150229
"PAK",2010,0.0823474,0.1128344,0.6431821,0.1088403,0.001687,0.3555216
"PAK",2011,0.0750436,0.1168039,0.6524152,0.078244,0.001687,0.2809649
"PAK",2012,0.0750426,0.1222834,0.6675763,0.0926819,0.0008006,0.307647
"PAK",2013,0.0765282,0.1310167,0.678207,0.0912587,0.0008006,0.307647
"PAK",2014,0.0751252,0.138912,0.6746398,0.087952,0.0008006,0.307647
"PHL",1980,0.1333848,0.1103717,0.7120385,0.2376773,0.2465473,0.3714134
"PHL",1981,0.1393512,0.1176886,0.7402587,0.2534336,0.2625582,0.3960354
"PHL",1982,0.1417774,0.1187042,0.7116256,0.2556208,0.2679189,0.3994533
"PHL",1983,0.1565909,0.111382,0.6133247,0.239853,0.2484512,0.3748133
"PHL",1984,0.1287197,0.1015068,0.5149465,0.2185874,0.2266068,0.341582
"PHL",1985,0.1058061,0.0814546,0.3340684,0.1754065,0.182347,0.2741041
"PHL",1986,0.0781368,0.069202,0.3695191,0.1490214,0.1552709,0.2328725
"PHL",1987,0.0840334,0.081079,0.488364,0.1745977,0.1813456,0.2728401
"PHL",1988,0.0848072,0.0864521,0.5453765,0.1861682,0.1930999,0.2909211
"PHL",1989,0.0908663,0.0848482,0.4894036,0.2287604,0.1930237,0.2909211
"PHL",1990,0.1008616,0.0954431,0.5502845,0.1669925,0.1929513,0.1332803
"PHL",1991,0.0983526,0.0958719,0.6108391,0.2443752,0.2495794,0.1686261
"PHL",1992,0.1117462,0.0990904,0.5901384,0.3127052,0.3255301,0.2214744
"PHL",1993,0.1341934,0.1105087,0.5867825,0.4697703,0.3433576,0.238478
"PHL",1994,0.1433484,0.1199413,0.6120419,0.5630557,0.3852617,0.3021712
"PHL",1995,0.1668185,0.1261338,0.6046631,0.4736277,0.3187545,0.2500817
"PHL",1996,0.1943293,0.133734,0.6078767,0.5694212,0.3993942,0.3592385
"PHL",1997,0.2152276,0.1469349,0.6511186,0.3720962,0.4169927,0.3576485
"PHL",1998,0.1696274,0.1264835,0.6035492,0.5324267,0.4955329,0.2982841
"PHL",1999,0.1558917,0.1329047,0.6151826,0.5782446,0.4536938,0.5032215
"PHL",2000,0.1523648,0.1434073,0.6412886,0.4824707,0.4975512,0.2364886
"PHL",2001,0.1461265,0.1284988,0.594005,0.5451263,0.4815271,0.0916774
"PHL",2002,0.1466916,0.1304083,0.5999079,0.5034323,0.4947918,0.0757125
"PHL",2003,0.1440087,0.1391205,0.6286915,0.4394175,0.5252363,0.0827304
"PHL",2004,0.1391345,0.1418552,0.6425467,0.4192593,0.5211484,0.1371283
"PHL",2005,0.1327311,0.1453185,0.6287468,0.4223812,0.490214,0.1976732
"PHL",2006,0.1309942,0.1479291,0.6275272,0.4466057,0.4621125,0.2035757
"PHL",2007,0.1427285,0.1464742,0.6177037,0.5172381,0.4093786,0.3349814
"PHL",2008,0.1334572,0.1508702,0.6560892,0.3375408,0.458299,0.2177791
"PHL",2009,0.1357642,0.1549417,0.6405785,0.4658639,0.4202653,0.2555637
"PHL",2010,0.1407441,0.1619246,0.6494255,0.5677389,0.3599185,0.2216003
"PHL",2011,0.1486145,0.1717922,0.6731051,0.5425565,0.3581276,0.2000622
"PHL",2012,0.1655541,0.1852257,0.6743222,0.6362149,0.3697474,0.1587144
"PHL",2013,0.180533,0.2040822,0.6787469,0.6269545,0.3291275,0.1587144
"PHL",2014,0.1868459,0.2144566,0.6973817,0.6269532,0.3489504,0.1587144
"SGP",1980,0.4310234,0.2679133,0.7525749,0.5178826,0.6490404,0.3867278
"SGP",1981,0.4713374,0.2536275,0.7103699,0.4902679,0.6307485,0.3661066
"SGP",1982,0.5012248,0.2579656,0.7047163,0.4986536,0.6415369,0.3723685
"SGP",1983,0.5356731,0.2812234,0.7251323,0.5436115,0.6435065,0.4059408
"SGP",1984,0.5339774,0.280395,0.7245792,0.5420102,0.6435065,0.404745
"SGP",1985,0.5483432,0.2695875,0.7010398,0.5211189,0.6366242,0.3891445
"SGP",1986,0.527941,0.2718886,0.7128241,0.5255669,0.6812877,0.392466
"SGP",1987,0.5043747,0.2539097,0.6910102,0.4908134,0.6671255,0.3665138
"SGP",1988,0.4781138,0.2466579,0.6901169,0.4767956,0.6531253,0.3560461
"SGP",1989,0.4981019,0.2618426,0.7066189,0.5766979,0.6769255,0.4498366
"SGP",1990,0.4949827,0.2768309,0.7295872,0.5147665,0.6769255,0.568096
"SGP",1991,0.4994141,0.2734127,0.7253552,0.540057,0.6769255,0.4336935
"SGP",1992,0.5068584,0.2756556,0.732841,0.4368694,0.6769255,0.2871188
"SGP",1993,0.5709719,0.2722491,0.7286485,0.6106004,0.5736201,0.8835843
"SGP",1994,0.6145107,0.285598,0.7350823,0.6016178,0.5029391,0.5960137
"SGP",1995,0.6563782,0.3043239,0.7451819,0.5980567,0.5260874,0.4205704
"SGP",1996,0.6886541,0.3294429,0.7644848,0.5450763,0.5538244,0.2816447
"SGP",1997,0.7089664,0.3503121,0.7555533,0.5985394,0.5509724,0.4899353
"SGP",1998,0.7518435,0.3778919,0.7581412,0.626554,0.5841763,0.4965772
"SGP",1999,0.7921165,0.3611664,0.7561124,0.6807767,0.8944424,0.6574887
"SGP",2000,0.7943305,0.3461356,0.751926,0.7238851,0.9520633,0.5118778
"SGP",2001,0.8734968,0.4152684,0.7583215,0.8008494,0.9668467,0.4610738
"SGP",2002,0.8455164,0.4024419,0.7323027,0.8063697,0.9563415,0.5031345
"SGP",2003,0.855703,0.3699928,0.7293182,0.8558616,0.8763192,0.5213084
"SGP",2004,0.8304682,0.3679308,0.7309831,0.8744381,0.8721477,0.3156031
"SGP",2005,0.7850921,0.372734,0.7318097,0.8758655,0.8051718,0.3966478
"SGP",2006,0.7786397,0.3717015,0.7370209,0.8748963,0.7921097,0.6110551
"SGP",2007,0.7790291,0.3728785,0.7209809,0.8658593,0.7491536,1
"SGP",2008,0.8099184,0.3665629,0.7374128,0.8514152,0.8399405,0.9978966
